chi,species,t,Teff,sem,msd,chi_resp,omega,Ct,Rt,Teff_w
0.0,all,,,,,,2.4103328251318294,2.829814687142404e-07,0.9718330224633631,0.04307444081790339
0.0,all,,,,,,2.4134712793312194,-2.090709497745883e-06,1.3848583570227224,-0.2233272098569674
0.0,all,,,,,,2.4166097335306103,1.0720125748307125e-06,2.0332551974295514,0.0779940176911105
0.0,all,,,,,,2.4197481877300007,-6.222337247025242e-06,2.2989770917944097,-0.40037984418461
0.0,all,,,,,,2.4228866419293906,-1.6165478043315696e-05,2.7182947671770052,-0.879721704463781
0.0,all,,,,,,2.4260250961287815,-4.842259159897885e-06,2.8475007759311195,-0.2515576229747938
0.0,all,,,,,,2.429163550328172,1.0052760001734202e-05,3.3587065467424186,0.44275814338560554
0.0,all,,,,,,2.432302004527562,1.39619847900363e-05,3.32705047925232,0.6207847997106836
0.0,all,,,,,,2.4354404587269523,1.4253942626279135e-05,3.755019645986322,0.5615340512728895
0.0,all,,,,,,2.438578912926343,2.8984415561324137e-06,2.983830654169401,0.14369566959419938
0.0,all,,,,,,2.4417173671257335,-1.28200420598752e-05,1.482335698741883,-1.2793700695642956
0.0,all,,,,,,2.4448558213251235,-1.3570350325562309e-05,2.340801898891503,-0.8575899882697515
0.0,all,,,,,,2.4479942755245143,-6.4423085183219995e-06,3.0788868504285554,-0.30952882161097806
0.0,all,,,,,,2.4511327297239047,-6.865122140968107e-06,3.397492133304146,-0.2989118363554821
0.0,all,,,,,,2.4542711839232947,-1.3508439064716911e-05,3.289987242854841,-0.6073852738525902
0.0,all,,,,,,2.4574096381226855,-2.1309457692086764e-06,2.0005253698791217,-0.15757294000384053
0.0,all,,,,,,2.460548092322076,6.011638747632769e-06,1.8172469720025304,0.48936423415622715
0.0,all,,,,,,2.463686546521466,-9.871113682784358e-06,2.4281872281630092,-0.6013638077967943
0.0,all,,,,,,2.4668250007208563,-1.1279695137249268e-05,2.9309270535329244,-0.5693058628678849
0.0,all,,,,,,2.469963454920247,-3.2596835104426543e-06,3.569271919717346,-0.13509805741177303
0.0,all,,,,,,2.473101909119637,-7.189029862652733e-06,2.3352129397483044,-0.45540427509293485
0.0,all,,,,,,2.4762403633190275,-9.343121021678607e-06,-0.32157875128379887,4.297916105506023
0.0,all,,,,,,2.4793788175184184,-8.062874495809346e-06,1.034043475563081,-1.1534649574881464
0.0,all,,,,,,2.4825172717178083,-6.11564953084766e-06,4.058914424006187,-0.22288764648764353
0.0,all,,,,,,2.4856557259171987,-4.43511061689697e-06,3.0358208697313334,-0.21611336121480593
0.0,all,,,,,,2.4887941801165896,2.578657178224289e-06,2.069587958641597,0.18431599433424892
0.0,all,,,,,,2.49193263431598,8.296138194446173e-06,3.588864470766044,0.3419575712243874
0.0,all,,,,,,2.49507108851537,-2.6391707582182297e-06,4.405196686507936,-0.08862484544034131
0.0,all,,,,,,2.498209542714761,-1.3081846608493895e-05,2.2088056315485423,-0.876122544193173
0.0,all,,,,,,2.501347996914151,-7.662047525612376e-06,0.4925655350761624,-2.30109275287297
0.0,all,,,,,,2.504486451113541,4.925889628352024e-06,1.8290760380497812,0.39838797432508843
0.0,all,,,,,,2.5076249053129316,6.902924622858644e-06,2.948914154909069,0.3462775252339063
0.0,all,,,,,,2.5107633595123224,6.166385026824424e-06,2.2590478621829844,0.4037927435783285
0.0,all,,,,,,2.5139018137117124,8.227715065831079e-06,1.0803499966105115,1.1265956561366264
0.0,all,,,,,,2.517040267911103,-3.1950699610922418e-06,3.0141689538520113,-0.15680723031953855
0.0,all,,,,,,2.5201787221104937,-1.2161280162067525e-05,4.797238432331886,-0.37500865685756046
0.0,all,,,,,,2.5233171763098836,-5.807959974229168e-06,3.0381649874100454,-0.2827909873958278
0.0,all,,,,,,2.526455630509274,1.3747864310376256e-06,1.283230217463844,0.15848346699945454
0.0,all,,,,,,2.529594084708665,4.726500054637139e-06,1.3911590593022058,0.5025927078142076
0.0,all,,,,,,2.532732538908055,3.075843187871297e-06,2.8937449730282157,0.15723790208858912
0.0,all,,,,,,2.5358709931074452,-8.175245773322757e-06,2.902864074553091,-0.4166078233662431
0.0,all,,,,,,2.5390094473068356,-1.4147057357048919e-05,1.3765599844887448,-1.5202824342142585
0.0,all,,,,,,2.542147901506226,-8.883489746981335e-06,2.1887632584657704,-0.6003964554564571
0.0,all,,,,,,2.5452863557056165,-3.989138591311896e-06,3.728374584136864,-0.1582752069978559
0.0,all,,,,,,2.548424809905007,-9.183354386322036e-07,2.708212847923189,-0.050161654676316156
0.0,all,,,,,,2.5515632641043977,6.760883487588081e-06,2.3379860961831462,0.42777444017436295
0.0,all,,,,,,2.5547017183037877,1.0625043791780954e-05,3.366228038530845,0.4669178743131906
0.0,all,,,,,,2.557840172503178,-1.432007631257373e-06,3.111330265878097,-0.068085169464023
0.0,all,,,,,,2.560978626702569,-4.686385167375347e-06,2.43503225560689,-0.28469940884696693
0.0,all,,,,,,2.564117080901959,1.7580880428873057e-06,3.1173485782561126,0.08342737078151086
0.0,all,,,,,,2.5672555351013493,1.5851476861729189e-06,3.186657882846955,0.07358471204282815
0.0,all,,,,,,2.57039398930074,3.3530440990029374e-06,2.1285100806785784,0.2330326951154382
0.0,all,,,,,,2.57353244350013,-3.4432759840874416e-06,1.985597806984925,-0.2565274553002789
0.0,all,,,,,,2.5766708976995205,-1.596340203785637e-05,2.9115221432085954,-0.8110705979373586
0.0,all,,,,,,2.579809351898911,-1.761552319012861e-05,3.116405817806812,-0.836170504774808
0.0,all,,,,,,2.5829478060983013,-9.107623072701287e-06,1.954282256275301,-0.6893996582654207
0.0,all,,,,,,2.5860862602976917,1.0959853141381401e-06,1.5373979060832927,0.10545611153007321
0.0,all,,,,,,2.589224714497082,1.294598689297871e-06,2.2971328102079305,0.08336857189875001
0.0,all,,,,,,2.5923631686964725,-5.814558104849897e-07,2.4770500643553266,-0.03472443871297088
0.0,all,,,,,,2.595501622895863,5.141623474008048e-06,1.6144913482983843,0.47110514978254237
0.0,all,,,,,,2.5986400770952534,5.073001905485854e-06,2.0948818939206824,0.3582273879194012
0.0,all,,,,,,2.601778531294644,-1.4518075814283527e-06,2.9756619542845324,-0.07217366704349833
0.0,all,,,,,,2.604916985494034,-4.3816503054751215e-06,2.408341825735908,-0.26913667951335957
0.0,all,,,,,,2.6080554396934246,-2.7982148508758567e-06,2.602242226339214,-0.15906939943098586
0.0,all,,,,,,2.6111938938928154,2.4174800601830144e-06,3.142167890241608,0.11381167589065382
0.0,all,,,,,,2.6143323480922054,5.279158214558357e-06,1.9988665094941727,0.3906917048109447
0.0,all,,,,,,2.617470802291596,2.2413341529874094e-06,1.855441287253211,0.17869512171187052
0.0,all,,,,,,2.620609256490986,-4.658781416598969e-06,3.3804682703571824,-0.20386786489094808
0.0,all,,,,,,2.6237477106903766,-4.840630083450372e-06,3.894093571406555,-0.18388606381466654
0.0,all,,,,,,2.626886164889767,-1.8041990428502467e-06,3.156005624287248,-0.08456681682699325
0.0,all,,,,,,2.6300246190891574,-6.225914203117958e-06,2.8343244106108307,-0.32494277008848904
0.0,all,,,,,,2.633163073288548,-5.304938521573481e-06,3.1084377667299226,-0.2524593632103616
0.0,all,,,,,,2.6363015274879382,9.81781382324152e-07,2.7171892511279903,0.05345006139567976
0.0,all,,,,,,2.6394399816873286,-2.8311224068756314e-07,3.787923349088989,-0.011056324301684352
0.0,all,,,,,,2.642578435886719,-2.1925057115987454e-06,3.6322922615592863,-0.08929214421155973
0.0,all,,,,,,2.6457168900861094,4.253022464717896e-07,1.3819685616696558,0.045525300102147365
0.0,all,,,,,,2.6488553442855,-6.472926406598591e-07,2.6721735479067266,-0.03583350687871589
0.0,all,,,,,,2.6519937984848903,-3.133774973441616e-06,4.913427860268624,-0.09434883195331036
0.0,all,,,,,,2.6551322526842807,-1.0048769513187227e-06,4.085379680585711,-0.036385953866666855
0.0,all,,,,,,2.658270706883671,-6.624777411576139e-06,1.7835456017082871,-0.5494654342331005
0.0,all,,,,,,2.6614091610830615,-1.2650664632345507e-05,0.2781367690389138,-6.728344835559692
0.0,all,,,,,,2.664547615282452,-5.5292639064934135e-06,1.099074818670081,-0.7442063395609959
0.0,all,,,,,,2.6676860694818423,-4.179131813420347e-06,3.100122872605479,-0.19941621371261753
0.0,all,,,,,,2.6708245236812327,-7.790487941710201e-06,3.004286843197302,-0.3835982064233278
0.0,all,,,,,,2.673962977880623,-4.625401873556001e-06,2.3265985495587547,-0.2940907216304205
0.0,all,,,,,,2.6771014320800135,-1.5872221558661554e-06,2.5589596043053193,-0.0917545460695217
0.0,all,,,,,,2.680239886279404,-1.2616959804163823e-06,2.2802099855792792,-0.08185273216139466
0.0,all,,,,,,2.6833783404787943,8.900686618357656e-07,2.96350445094678,0.04442948002590635
0.0,all,,,,,,2.6865167946781847,3.733942619371688e-06,4.41926211851794,0.1249888241143615
0.0,all,,,,,,2.689655248877575,6.944469737985764e-07,2.939200523342956,0.03495128742051778
0.0,all,,,,,,2.6927937030769655,-5.866338185991673e-06,0.7367499602694458,-1.1778779146267313
0.0,all,,,,,,2.695932157276356,-6.105638008701673e-06,2.404830309157872,-0.3755778049792955
0.0,all,,,,,,2.6990706114757463,-1.5687106018835754e-06,3.39338604057594,-0.06838531737000318
0.0,all,,,,,,2.7022090656751367,6.540286167561824e-07,1.82902841128013,0.05289682477398953
0.0,all,,,,,,2.705347519874527,1.9157768379341876e-08,1.1709707433315457,0.002420205134387102
0.0,all,,,,,,2.7084859740739176,-1.5913733779911556e-06,1.4924034581175554,-0.15773902273945284
0.0,all,,,,,,2.711624428273308,1.5292342593292353e-06,2.1524284993238543,0.10509900132369242
0.0,all,,,,,,2.7147628824726984,4.124302066893872e-06,2.5517815184294155,0.23908937800635044
0.0,all,,,,,,2.7179013366720888,-3.154975065556996e-07,2.6747986012669434,-0.017448502013692798
0.0,all,,,,,,2.721039790871479,-1.71712973704871e-06,3.155996632618569,-0.08048591436569111
0.0,all,,,,,,2.7241782450708696,-5.634011303609682e-07,3.587976221493487,-0.023228515835799404
0.0,all,,,,,,2.72731669927026,-3.7059315289100145e-06,3.626114398841537,-0.1511851703814648
0.0,all,,,,,,2.7304551534696504,-6.723311214413088e-06,2.7991021116568713,-0.3553184647005572
0.0,all,,,,,,2.733593607669041,-7.4976027075974985e-06,2.0942485994704927,-0.5295994118597497
0.0,all,,,,,,2.736732061868431,-7.24525934103008e-06,2.4708572469303314,-0.4337700721154215
0.0,all,,,,,,2.7398705160678216,-5.645840101752394e-06,1.8702295723762261,-0.44656734089796635
0.0,all,,,,,,2.743008970267212,-2.4806521105681126e-06,1.1768077415887501,-0.3118269522007056
0.0,all,,,,,,2.7461474244666024,-7.99242429002727e-07,2.0645014537420647,-0.05726860997670717
0.0,all,,,,,,2.749285878665993,-1.6299394544920732e-06,3.6555108033809445,-0.06595940126779018
0.0,all,,,,,,2.7524243328653832,-8.249462886153014e-07,3.9101734814245863,-0.03120922261555866
0.0,all,,,,,,2.7555627870647736,5.153907453164032e-07,2.6358601358796583,0.028924613061389562
0.0,all,,,,,,2.758701241264164,-1.4524111682289332e-06,2.301631327642218,-0.09334845269545591
0.0,all,,,,,,2.7618396954635545,-6.62681372339485e-06,2.523821559047288,-0.3884180656758523
0.0,all,,,,,,2.7649781496629444,-7.756577167233747e-06,2.3109482940794077,-0.4965159371217795
0.0,all,,,,,,2.7681166038623353,-1.6395288314126145e-06,2.849460700084996,-0.08511570304986067
0.0,all,,,,,,2.7712550580617257,2.698847053495161e-06,3.6135256937159417,0.1104842648555858
0.0,all,,,,,,2.774393512261116,2.8134011822249646e-06,2.844761212725248,0.1462982569420347
0.0,all,,,,,,2.7775319664605065,1.1620193955623234e-06,1.8553073688708306,0.0926511494399461
0.0,all,,,,,,2.780670420659897,-3.2752443192683586e-06,2.1870360791069086,-0.22153434145574571
0.0,all,,,,,,2.7838088748592873,-6.736502451033507e-06,2.9188532360850705,-0.3414094339853032
0.0,all,,,,,,2.7869473290586777,-5.8641662259157505e-06,3.084583481272273,-0.2812309072525021
0.0,all,,,,,,2.790085783258068,-4.0805154433377226e-06,2.654031349677264,-0.22743760918492786
0.0,all,,,,,,2.7932242374574585,-3.5130965996270046e-06,2.3244626808704556,-0.22357375335622007
0.0,all,,,,,,2.7963626916568485,-4.376940153039346e-06,2.3629084647176355,-0.2740166890372014
0.0,all,,,,,,2.7995011458562393,-5.54048928903964e-06,2.8861152098959666,-0.28398000344689217
0.0,all,,,,,,2.8026396000556297,-3.954940728021455e-06,2.9299719384618816,-0.19967781802736234
0.0,all,,,,,,2.8057780542550197,-1.8707560899704086e-06,2.2004034075571615,-0.1257674231975942
0.0,all,,,,,,2.8089165084544105,-1.3040104871347233e-06,1.9230286028084347,-0.100311019479168
0.0,all,,,,,,2.812054962653801,-1.1502318015429169e-06,2.1928134452805272,-0.07759558102425314
0.0,all,,,,,,2.815193416853191,-3.5850587512528086e-06,2.6557636680643792,-0.19969176518904594
0.0,all,,,,,,2.8183318710525818,-5.274611150552985e-06,2.8978284447256426,-0.26925952883774285
0.0,all,,,,,,2.821470325251972,-2.040797963132221e-06,3.1535116281605564,-0.09573238516597862
0.0,all,,,,,,2.8246087794513626,-1.5103903828518104e-06,3.3971278145129045,-0.06577042201743026
0.0,all,,,,,,2.827747233650753,-4.395326737912078e-06,2.8820854741019497,-0.22559922974086838
0.0,all,,,,,,2.8308856878501434,-3.736260917918988e-06,2.2672978853772454,-0.24377093225525756
0.0,all,,,,,,2.834024142049534,-2.9845370510912193e-06,2.418476486514534,-0.18255276254811634
0.0,all,,,,,,2.8371625962489238,-3.7241739773968466e-06,2.1095123597389573,-0.26115671127614476
0.0,all,,,,,,2.8403010504483146,-2.9850522798756413e-06,1.4758550404629016,-0.2991999681135299
0.0,all,,,,,,2.843439504647705,-2.9098967016240495e-06,2.1098204682332717,-0.20402593416712786
0.0,all,,,,,,2.846577958847095,-3.4464455333294666e-06,2.9308333933921666,-0.1739536686241472
0.0,all,,,,,,2.849716413046486,-2.5142876684321693e-06,2.937667489045868,-0.1266093072183818
0.0,all,,,,,,2.8528548672458762,-1.852536252381093e-06,2.8272938846191664,-0.0969279585003747
0.0,all,,,,,,2.855993321445266,-2.8266315543599645e-06,2.802576085636468,-0.14919871921490563
0.0,all,,,,,,2.859131775644657,-3.420694263163587e-06,2.80274710582256,-0.1805442454524356
0.0,all,,,,,,2.8622702298440474,-2.7697754842644265e-06,2.713900835044017,-0.15097460302594398
0.0,all,,,,,,2.8654086840434374,-1.8579429137310391e-06,2.3572171485084263,-0.11659665146483697
0.0,all,,,,,,2.868547138242828,-1.4505269709152298e-06,2.1602610984357904,-0.09932826909343942
0.0,all,,,,,,2.8716855924422187,-2.0300794343528307e-06,2.880061186148917,-0.1042712599566792
0.0,all,,,,,,2.874824046641609,-3.1088458727460143e-06,3.1905254921837445,-0.1441419113686938
0.0,all,,,,,,2.877962500840999,-3.819289060021623e-06,2.2090301606841436,-0.2557609211571914
0.0,all,,,,,,2.88110095504039,-4.300195142529868e-06,1.839517034232541,-0.3458100849062016
0.0,all,,,,,,2.8842394092397803,-4.235922957878592e-06,2.4491239106391256,-0.25585304992096836
0.0,all,,,,,,2.8873778634391702,-3.1808147121701843e-06,2.83185593790616,-0.1661577181370116
0.0,all,,,,,,2.890516317638561,-2.3716971350667114e-06,2.4120386518023116,-0.1454548712133687
0.0,all,,,,,,2.8936547718379515,-1.7551980165842098e-06,2.4546240954831,-0.10577777570394023
0.0,all,,,,,,2.8967932260373415,-1.0065855008480377e-06,3.0069142597479535,-0.04952026154922806
0.0,all,,,,,,2.8999316802367323,-2.204900399469247e-06,2.7194886892089327,-0.11993750863557259
0.0,all,,,,,,2.9030701344361227,-3.780709837622681e-06,2.359079506835493,-0.23707407977480335
0.0,all,,,,,,2.9062085886355127,-2.5813778574625037e-06,2.5476830039248304,-0.14988545639856707
0.0,all,,,,,,2.909347042834903,-1.3846855874996037e-06,2.9106463303268506,-0.07037445392990124
0.0,all,,,,,,2.912485497034294,-2.698054835245445e-06,2.5947937819471294,-0.15381589879512603
0.0,all,,,,,,2.915623951233684,-4.257445217441099e-06,2.184177647436881,-0.28834632069324895
0.0,all,,,,,,2.9187624054330743,-4.014257350152271e-06,2.6317505899731177,-0.22563880257503385
0.0,all,,,,,,2.921900859632465,-3.5958468449303992e-06,2.719494945687784,-0.19559882157162056
0.0,all,,,,,,2.9250393138318556,-4.157637147231882e-06,2.5240247925753567,-0.243672361206848
0.0,all,,,,,,2.9281777680312455,-4.0245145738299496e-06,2.6949378855933515,-0.22091135968698472
0.0,all,,,,,,2.9313162222306364,-3.5217460635395325e-06,2.5554038487005712,-0.2038692838548862
0.0,all,,,,,,2.9344546764300268,-3.845337213650906e-06,2.408857741663276,-0.23614381874286938
0.0,all,,,,,,2.9375931306294167,-3.975653960603886e-06,2.5251789072598156,-0.23290012819399872
0.0,all,,,,,,2.940731584828807,-3.017935375539979e-06,2.626392390483693,-0.16998227147179198
0.0,all,,,,,,2.943870039028198,-2.4777167418496237e-06,2.3806484668833976,-0.15396063313953331
0.0,all,,,,,,2.947008493227588,-2.6277419857497034e-06,2.230856577566641,-0.17424662462398338
0.0,all,,,,,,2.9501469474269784,-2.487463571854975e-06,2.635332818489073,-0.1396286576862743
0.0,all,,,,,,2.953285401626369,-3.331065493080859e-06,2.700116405864798,-0.18249626814059125
0.0,all,,,,,,2.956423855825759,-4.218172929220657e-06,2.3471780494004038,-0.26584692986817954
0.0,all,,,,,,2.9595623100251496,-3.525601731949696e-06,2.1886096505366153,-0.23829681899472763
0.0,all,,,,,,2.9627007642245404,-2.5921710264546492e-06,2.5398439506261434,-0.15097669773750733
0.0,all,,,,,,2.9658392184239304,-2.57360035158783e-06,3.064659689511074,-0.1242259009979568
0.0,all,,,,,,2.968977672623321,-3.1275621808794184e-06,2.8951725693484516,-0.15980295345681098
0.0,all,,,,,,2.9721161268227116,-3.852371788027486e-06,2.456209760148904,-0.23201499020241276
0.0,all,,,,,,2.9752545810221016,-4.014474709284127e-06,2.3618598732344633,-0.2514362567590185
0.0,all,,,,,,2.978393035221492,-3.236659136002307e-06,2.379591866790715,-0.20120918080947792
0.0,all,,,,,,2.9815314894208824,-3.0525792241178124e-06,2.6159695413010624,-0.1726185901068777
0.0,all,,,,,,2.9846699436202733,-3.5347339181484923e-06,2.6669991402002893,-0.19605916814166446
0.0,all,,,,,,2.9878083978196632,-3.1104387490505295e-06,2.3473992280451914,-0.19601441024861518
0.0,all,,,,,,2.9909468520190536,-2.512801150582221e-06,2.236464415948925,-0.1662070471074826
0.0,all,,,,,,2.9940853062184445,-2.707721237536853e-06,2.423228692176555,-0.16529619355315314
0.0,all,,,,,,2.9972237604178344,-2.8421423234501537e-06,2.4226155999638204,-0.17354600331745837
0.0,all,,,,,,3.000362214617225,-3.0038277310254447e-06,2.2779030365299233,-0.19507117182900216
0.0,all,,,,,,3.0035006688166157,-3.111044626318599e-06,2.433239220139363,-0.18913623383556072
0.0,all,,,,,,3.0066391230160057,-2.9320329263227893e-06,2.6114927386409077,-0.16608611427134315
0.0,all,,,,,,3.009777577215396,-2.8745480813525347e-06,2.558995124309362,-0.16617030727325144
0.0,all,,,,,,3.0129160314147865,-2.4747729920160113e-06,2.618193292875143,-0.13982568830519407
0.0,all,,,,,,3.016054485614177,-2.645391794759058e-06,2.799655898706038,-0.1397779446161845
0.0,all,,,,,,3.0191929398135673,-3.3546373177417143e-06,2.6405623786342307,-0.18793274036683122
0.0,all,,,,,,3.0223313940129577,-3.0428927675612574e-06,2.3393299869344846,-0.19241922632606046
0.0,all,,,,,,3.025469848212348,-2.8401742244629103e-06,2.3714107235140602,-0.17717053898711452
0.0,all,,,,,,3.0286083024117385,-3.110681269916036e-06,2.6757739040418542,-0.17197265825633581
0.0,all,,,,,,3.031746756611129,-3.1575975333767894e-06,2.7945789910991303,-0.1671451149953617
0.0,all,,,,,,3.0348852108105198,-3.363559293311752e-06,2.5408234714830886,-0.1958294027042989
0.0,all,,,,,,3.0380236650099097,-3.5038198764572037e-06,2.4185310528332407,-0.21431047956344515
0.0,all,,,,,,3.0411621192093,-3.401982713993397e-06,2.677531446267876,-0.18795367705941246
0.0,all,,,,,,3.044300573408691,-3.0620014423851234e-06,2.6814116139783204,-0.16892549837963797
0.0,all,,,,,,3.047439027608081,-2.839486277183108e-06,2.426519906286754,-0.17310484352815672
0.0,all,,,,,,3.0505774818074713,-3.0971484336482743e-06,2.5071534219386384,-0.1827403334418067
0.0,all,,,,,,3.0537159360068618,-3.2352428961172807e-06,2.6508294116630307,-0.18054206925976318
0.0,all,,,,,,3.056854390206252,-3.1198194328555443e-06,2.623134905676382,-0.17593900695832335
0.0,all,,,,,,3.0599928444056426,-3.0411703713959193e-06,2.613796252279119,-0.17211642777544814
0.0,all,,,,,,3.063131298605033,-2.9077434020954867e-06,2.6093131709267894,-0.16484780796558116
0.0,all,,,,,,3.0662697528044234,-2.947276638026035e-06,2.508959810705515,-0.17377228064264916
0.0,all,,,,,,3.069408207003814,-3.1519722183646005e-06,2.496755640176409,-0.18674958499614705
0.0,all,,,,,,3.072546661203204,-3.2191051472252866e-06,2.522123953461355,-0.1888087164084049
0.0,all,,,,,,3.0756851154025946,-3.1236357395427272e-06,2.4203039311835095,-0.1909166393849605
0.0,all,,,,,,3.078823569601985,-3.025358450768661e-06,2.5337808908473605,-0.17662862403724258
0.0,all,,,,,,3.0819620238013754,-3.087473066842216e-06,2.678377465528289,-0.17052368118910566
0.0,all,,,,,,3.0851004780007663,-3.108091421422063e-06,2.5968328739899427,-0.1770529178422021
0.0,all,,,,,,3.088238932200156,-3.0408504836546676e-06,2.4926692633322656,-0.1804611465389551
0.0,all,,,,,,3.0913773863995466,-3.1190398013029955e-06,2.440328932028752,-0.18907140519270696
0.0,all,,,,,,3.094515840598937,-3.209607168730003e-06,2.5680312115288952,-0.1848863665440539
0.0,all,,,,,,3.0976542947983274,-3.1479804522334618e-06,2.642034075826082,-0.1762572201290544
0.0,all,,,,,,3.100792748997718,-3.103127967893239e-06,2.5625725211858335,-0.1791335054932816
0.0,all,,,,,,3.1039312031971082,-3.1406225898641173e-06,2.487600432439528,-0.1867619632373324
0.0,all,,,,,,3.1070696573964987,-3.1720678037916335e-06,2.3998721051356373,-0.1955274193042632
0.0,all,,,,,,3.110208111595889,-3.175474692924697e-06,2.4656425329335896,-0.19051617206690954
0.0,all,,,,,,3.1133465657952795,-3.1651445359132276e-06,2.62352638321439,-0.17846843482121752
0.0,all,,,,,,3.11648501999467,-3.1565126210497023e-06,2.6189508804402237,-0.1782926668571895
0.0,all,,,,,,3.1196234741940603,-3.1456300778932595e-06,2.5484088798384725,-0.1825962453909557
0.0,all,,,,,,3.1227619283934507,-3.134131807121347e-06,2.559782081316051,-0.1811204824561204
0.0,all,,,,,,3.125900382592841,-3.139110756878903e-06,2.5639576922981,-0.18111277653864255
0.0,all,,,,,,3.1290388367922315,-3.1445508562359977e-06,2.5323931501629495,-0.1836880047536826
0.0,all,,,,,,3.132177290991622,-3.142488324468967e-06,2.529549792388451,-0.18377386290420852
0.0,all,,,,,,3.1353157451910123,-3.143379820952444e-06,2.5378775452288878,-0.18322279410524359
0.5,L,1.0,1.017491301553739,0.012791178073313359,2.6939611390773225e-05,3.9166424400230917,,,,
0.5,L,2.0,1.020269400598118,0.013839201002401212,4.608076521945027e-05,6.681256187321338,,,,
0.5,L,5.0,1.0568738759372767,0.014363597891970179,9.268190833709886e-05,12.97254268663437,,,,
0.5,L,10.0,1.0119701197504531,0.01472687293328872,0.00014466011412071203,21.146301405680628,,,,
0.5,L,20.0,1.04820304176257,0.023008131125842084,0.00023547223635079855,33.231320335836756,,,,
0.5,L,50.0,1.0107142352086869,0.016796585364606993,0.00039983476492223597,58.52015585996261,,,,
0.5,L,100.0,1.0465624244835399,0.027337733674796815,0.0006316231898660611,89.27836594399992,,,,
0.5,L,200.0,1.0665028010718112,0.03026013337334901,0.0010185659863405684,141.27993064334277,,,,
0.5,L,400.0,1.2861379507103565,0.049310583097050484,0.00199256506155489,229.18081613067045,,,,
0.5,L,800.0,1.719517507527201,0.10394501181017562,0.0042925972545010994,369.2894030339289,,,,
0.5,S,1.0,1.0424398310817156,0.007635321720145303,3.976821592049273e-05,5.643368568796112,,,,
0.5,S,2.0,1.0221786463784692,0.013865799633015695,6.535714340379857e-05,9.458441060284223,,,,
0.5,S,5.0,1.0169357487143476,0.013173174553612457,0.0001226202097682969,17.837001313193294,,,,
0.5,S,10.0,1.0250945766761175,0.01266885077431898,0.00019076284407086464,27.528538608882645,,,,
0.5,S,20.0,1.022929033516712,0.012125746049489494,0.00028782875309893966,41.623823861627365,,,,
0.5,S,50.0,1.0323043791257782,0.010478648671837681,0.0004706059350208499,67.43772862419158,,,,
0.5,S,100.0,1.0668050858304983,0.013313012290913655,0.0006971291020405442,96.66771201268602,,,,
0.5,S,200.0,1.0931173642180525,0.0335413418816963,0.0010600367186100945,143.45226835458624,,,,
0.5,S,400.0,1.2772236075335368,0.034880687305460116,0.0017817047200579105,206.35837408282055,,,,
0.5,S,800.0,1.751680640250223,0.07123010069222294,0.003648326629660951,308.1002758209907,,,,
0.5,all,1.0,1.0377525547315078,0.0062518049595407695,3.65610647880629e-05,5.211687036602857,,,,
0.5,all,2.0,1.0218147728798859,0.011379103023584382,6.053804885771154e-05,8.764144842043502,,,,
0.5,all,5.0,1.0247286401365918,0.011051716066172354,0.0001151356344104976,16.620886656553562,,,,
0.5,all,10.0,1.0224190865344065,0.011316367887383128,0.00017923716158332667,25.932979308082142,,,,
0.5,all,20.0,1.0282413284735916,0.01331844782321837,0.000274739623911905,39.525697980179714,,,,
0.5,all,50.0,1.0274604485965204,0.009958360248533351,0.0004529131424961975,65.20833543313434,,,,
0.5,all,100.0,1.0620402034991185,0.013722485498423692,0.0006807526239969247,94.8203754955145,,,,
0.5,all,200.0,1.0865395790609258,0.029106677792434206,0.0010496690355427149,142.90918392677534,,,,
0.5,all,400.0,1.279632074544613,0.024938552660061755,0.0018344198054321607,212.06398459478302,,,,
0.5,all,800.0,1.7424988268730297,0.06868265511787143,0.003809394285870993,323.39755762422527,,,,
0.5,all,,,,,,0.0031384541993904028,-3.592593057843055e-05,163.1609983368437,-0.0325720412729119
0.5,all,,,,,,0.0062769083987808056,-3.635670177681327e-05,77.76445739424969,-0.06916026295595926
0.5,all,,,,,,0.009415362598171209,-3.53039974702966e-05,61.51287556101448,-0.08490067787034182
0.5,all,,,,,,0.012553816797561611,-3.4846165259821464e-05,47.63713452341086,-0.10820882125050031
0.5,all,,,,,,0.015692270996952015,-3.4770498720656536e-05,39.88471740633619,-0.128960795863337
0.5,all,,,,,,0.018830725196342418,-3.393745626722074e-05,40.70487861785878,-0.12333494013019201
0.5,all,,,,,,0.02196917939573282,-3.3413175724196696e-05,39.03194191642684,-0.12663416758963242
0.5,all,,,,,,0.025107633595123222,-3.370041533490005e-05,34.39585184096761,-0.14493807461770497
0.5,all,,,,,,0.028246087794513628,-3.345105916612842e-05,33.70999478836195,-0.14679271131656568
0.5,all,,,,,,0.03138454199390403,-3.172798775085586e-05,33.29830019213354,-0.14095281996903808
0.5,all,,,,,,0.03452299619329443,-3.0043336845711822e-05,33.07729145150792,-0.13436047522190564
0.5,all,,,,,,0.037661450392684835,-3.0254163595998922e-05,33.92557297267556,-0.13192018867827082
0.5,all,,,,,,0.04079990459207524,-3.077989126893157e-05,26.814179509077764,-0.1698071108926072
0.5,all,,,,,,0.04393835879146564,-3.1570378387841565e-05,23.992412792483293,-0.19465213266050446
0.5,all,,,,,,0.04707681299085604,-3.2817017469392734e-05,27.337492703582313,-0.17757986936417602
