t,Q,n_cl,lcf,nullQ,ARI,edge_jac,sigv2,file,case,seed,alpha,s_ratio,chi,ari_floor
66000.0,0.8552185192351573,2,0.99,,0.4868966436579103,0.3590144700821275,6.1475892186974545e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
67000.0,0.8511321774299283,2,0.987,,0.48268966175367495,0.3485265225933203,4.2164962908458566e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
68000.0,0.8536259931637638,2,0.991,0.5088027979261412,0.434249421274438,0.32775786539227403,4.072027118195074e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
69000.0,0.8533065213840512,2,0.994,,0.4520621302701867,0.339652448657188,4.803162049371759e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
70000.0,0.8516138550133572,2,0.993,,0.548874167495215,0.32895260852250097,3.7000309128881493e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
71000.0,0.8517252404765352,2,0.993,,0.4728750680312379,0.36879155260070395,4.345381999045051e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
72000.0,0.8502187907145924,2,0.995,0.5065776452637677,0.5522612648116032,0.35725490196078435,5.083557698401486e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
73000.0,0.8513769686828797,4,0.986,,0.4818019773742065,0.3312202852614897,2.16496065511105e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
74000.0,0.8576469689310228,3,0.985,,0.4476499123318999,0.3229416466826539,3.961527399815868e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
75000.0,0.8508270670319449,3,0.983,,0.4629623202572781,0.36749116607773846,6.961778536138775e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
76000.0,0.857648449605551,4,0.987,0.5141971500547154,0.5235770911713737,0.3552735923869944,6.5509573340042186e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
77000.0,0.8511147717407815,3,0.987,,0.6099185131341669,0.368421052631579,6.003450312932787e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
78000.0,0.8532748722257228,3,0.985,,0.5532786142166297,0.3445378151260504,6.910308320909873e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
79000.0,0.8540110419063457,3,0.985,,0.48737149696137577,0.37244897959183676,4.739483101596194e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
80000.0,0.8553540649679474,4,0.983,0.504305282313307,0.5132969267456979,0.343295320487613,3.897039370261479e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
81000.0,0.8527656148462525,6,0.97,,0.49555361268514103,0.3531018337885291,5.6252497492638664e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
82000.0,0.8513572424125206,3,0.982,,0.5149613652611698,0.33717693836978135,4.644225911768084e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
83000.0,0.8542952313362789,3,0.98,,0.4979535119550334,0.361252446183953,3.997778528212135e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
84000.0,0.8521715465583389,3,0.976,0.5124103445031398,0.45261720458423443,0.35259200633161847,4.770669503644942e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
85000.0,0.8492815037336853,2,0.98,,0.45830902114806527,0.37514563106796117,4.490368509699393e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
86000.0,0.8538846143181786,3,0.977,,0.5631295621912119,0.33465503568596355,3.999451963913976e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
87000.0,0.8505492659993142,2,0.983,,0.5286628697823081,0.3637436099095557,3.153450379613379e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
88000.0,0.8578909890465506,2,0.982,0.5168935422786659,0.4939962373513517,0.34688995215311,2.7583791965210242e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
89000.0,0.8558444339092335,1,0.999,,0.5313249352457181,0.3523583036068173,3.6570816708921442e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
